Timestamp, X, Y, Z
2025-07-17 20:48:04, -0.284, -0.332, -0.922
2025-07-17 20:48:05, -0.322, -0.451, -0.847
2025-07-17 20:48:06, -0.284, -0.235, -0.942
2025-07-17 20:48:07, -0.321, -0.127, -0.956
2025-07-17 20:48:08, -0.292, -0.161, -0.969
2025-07-17 20:48:09, -0.304, -0.194, -0.937
2025-07-17 20:48:10, -0.212, -0.222, -0.950
2025-07-17 20:48:11, -0.191, -0.191, -0.957
2025-07-17 20:48:12, -0.346, -0.181, -0.961
2025-07-17 20:48:13, -0.620, -0.215, -0.757
2025-07-17 20:48:14, -0.630, -0.244, -0.724
2025-07-17 20:48:15, -0.645, -0.233, -0.719
2025-07-17 20:48:16, -0.643, -0.244, -0.707
2025-07-17 20:48:17, -0.634, -0.242, -0.719
2025-07-17 20:48:18, -0.633, -0.250, -0.723
2025-07-17 20:48:19, -0.386, -0.407, -0.720
2025-07-17 20:48:20, -0.195, 0.240, -1.006
2025-07-17 20:48:21, -0.139, 0.803, -0.723
2025-07-17 20:48:22, -0.162, -0.099, -0.972
2025-07-17 20:48:23, -0.389, -0.173, -0.842
2025-07-17 20:48:24, 0.147, -0.300, -0.929
2025-07-17 20:48:25, -0.075, -0.792, 0.611
2025-07-17 20:48:26, -0.029, -0.864, 0.461
2025-07-17 20:48:27, 0.154, -0.976, 0.010
2025-07-17 20:48:28, 0.119, -0.695, -0.827
2025-07-17 20:48:29, -0.122, -0.590, -0.757
2025-07-17 20:48:30, -0.051, -0.625, -0.772
2025-07-17 20:48:31, 0.024, -0.693, -0.725
2025-07-17 20:48:32, 0.015, -0.687, -0.742
2025-07-17 20:48:33, -0.070, -0.446, -1.080
2025-07-17 20:48:34, 0.329, -0.571, -0.712
2025-07-17 20:48:35, 0.064, -0.615, -0.610
2025-07-17 20:48:36, 0.297, -0.324, -0.920
2025-07-17 20:48:37, 0.109, 0.928, -0.727
2025-07-17 20:48:38, 0.353, 0.449, -0.792
2025-07-17 20:48:39, 0.286, 0.415, -0.877
2025-07-17 20:48:40, 0.285, 0.422, -0.876
2025-07-17 20:48:41, 0.292, 0.407, -0.880
2025-07-17 20:48:42, 0.299, 0.402, -0.880
2025-07-17 20:48:43, 0.306, 0.399, -0.876
